File Name;File Format;Vendor ID;Family Name (NID16);Subfamily Name (NID17);Family Name (NID1);Subfamily Name (NID2);Full Name (NID4);PostScript Name (NID6);Version;Copyright;Trademark;Manufacturer;URL Vendor;License Description;URL License;Religious Symbols;WOFF metadata;Critical Errors;Uncritical Errors
NotoSerifKhmer-ExtraCondensedExtraLight.ttf;ttf;GOOG;Noto Serif Khmer;ExtraCondensed ExtraLight;Noto Serif Khmer ExtCond ExtLt;Regular;Noto Serif Khmer ExtraCondensed ExtraLight;NotoSerifKhmer-ExtraCondensedExtraLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;3
NotoSerifKhmer-ExtraCondensedLight.ttf;ttf;GOOG;Noto Serif Khmer;ExtraCondensed Light;Noto Serif Khmer ExtCond Light;Regular;Noto Serif Khmer ExtraCondensed Light;NotoSerifKhmer-ExtraCondensedLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;3
NotoSerifKhmer-ExtraCondensedExtraBold.ttf;ttf;GOOG;Noto Serif Khmer;ExtraCondensed ExtraBold;Noto Serif Khmer ExtCond ExtBd;Regular;Noto Serif Khmer ExtraCondensed ExtraBold;NotoSerifKhmer-ExtraCondensedExtraBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;3
NotoSansInscriptionalParthian-Regular.ttf;ttf;GOOG;Noto Sans Inscriptional Parthian;None;Noto Sans InsParthi;Regular;Noto Sans Inscriptional Parthian Regular;NotoSansInscriptionalParthian-Regular;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2017 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansLisu-Regular.ttf;ttf;GOOG;None;None;Noto Sans Lisu;Regular;Noto Sans Lisu Regular;NotoSansLisu-Regular;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2017 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansHebrew-SemiCondensedMedium.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed Medium;Noto Sans Hebrew SemCond Med;Regular;Noto Sans Hebrew SemiCondensed Medium;NotoSansHebrew-SemiCondensedMedium;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansHebrew-SemiCondensedBlack.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed Black;Noto Sans Hebrew SemCond Blk;Regular;Noto Sans Hebrew SemiCondensed Black;NotoSansHebrew-SemiCondensedBlack;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSansHebrew-SemiCondensedExtraLight.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed ExtraLight;Noto Sans Hebrew SemCond ExtLt;Regular;Noto Sans Hebrew SemiCondensed ExtraLight;NotoSansHebrew-SemiCondensedExtraLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;1
NotoSansHebrew-SemiCondensedBold.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed Bold;Noto Sans Hebrew SemCond;Bold;Noto Sans Hebrew SemiCondensed Bold;NotoSansHebrew-SemiCondensedBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;1
NotoSansHebrew-SemiCondensed.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed;Noto Sans Hebrew SemCond;Regular;Noto Sans Hebrew SemiCondensed;NotoSansHebrew-SemiCondensed;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSansHebrew-SemiCondensedExtraBold.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed ExtraBold;Noto Sans Hebrew SemCond ExtBd;Regular;Noto Sans Hebrew SemiCondensed ExtraBold;NotoSansHebrew-SemiCondensedExtraBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansHebrew-SemiCondensedSemiBold.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed SemiBold;Noto Sans Hebrew SemCond SemBd;Regular;Noto Sans Hebrew SemiCondensed SemiBold;NotoSansHebrew-SemiCondensedSemiBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;1
NotoSansHebrew-SemiCondensedLight.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed Light;Noto Sans Hebrew SemCond Light;Regular;Noto Sans Hebrew SemiCondensed Light;NotoSansHebrew-SemiCondensedLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansHebrew-SemiCondensedThin.ttf;ttf;GOOG;Noto Sans Hebrew;SemiCondensed Thin;Noto Sans Hebrew SemCond Thin;Regular;Noto Sans Hebrew SemiCondensed Thin;NotoSansHebrew-SemiCondensedThin;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSansDisplay-ThinItalic.ttf;ttf;GOOG;Noto Sans Display;Thin Italic;Noto Sans Disp Thin;Italic;Noto Sans Display Thin Italic;NotoSansDisplay-ThinItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;78
NotoSansDisplay-Black.ttf;ttf;GOOG;Noto Sans Display;Black;Noto Sans Disp Blk;Regular;Noto Sans Display Black;NotoSansDisplay-Black;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;31
NotoSansDisplay-ExtraBoldItalic.ttf;ttf;GOOG;Noto Sans Display;ExtraBold Italic;Noto Sans Disp ExtBd;Italic;Noto Sans Display ExtraBold Italic;NotoSansDisplay-ExtraBoldItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;52
NotoSansDisplay-LightItalic.ttf;ttf;GOOG;Noto Sans Display;Light Italic;Noto Sans Disp Light;Italic;Noto Sans Display Light Italic;NotoSansDisplay-LightItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;57
NotoSansDisplay-Italic.ttf;ttf;GOOG;Noto Sans Display;None;Noto Sans Disp;Italic;Noto Sans Display Italic;NotoSansDisplay-Italic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;69
NotoSansDisplay-SemiBold.ttf;ttf;GOOG;Noto Sans Display;SemiBold;Noto Sans Disp SemBd;Regular;Noto Sans Display SemiBold;NotoSansDisplay-SemiBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;27
NotoSansDisplay-BlackItalic.ttf;ttf;GOOG;Noto Sans Display;Black Italic;Noto Sans Disp Blk;Italic;Noto Sans Display Black Italic;NotoSansDisplay-BlackItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;65
NotoSansDisplay-Light.ttf;ttf;GOOG;Noto Sans Display;Light;Noto Sans Disp Light;Regular;Noto Sans Display Light;NotoSansDisplay-Light;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;34
NotoSansDisplay-ExtraLight.ttf;ttf;GOOG;Noto Sans Display;ExtraLight;Noto Sans Disp ExtLt;Regular;Noto Sans Display ExtraLight;NotoSansDisplay-ExtraLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;24
NotoSansDisplay-ExtraLightItalic.ttf;ttf;GOOG;Noto Sans Display;ExtraLight Italic;Noto Sans Disp ExtLt;Italic;Noto Sans Display ExtraLight Italic;NotoSansDisplay-ExtraLightItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;43
NotoSansDisplay-ExtraBold.ttf;ttf;GOOG;Noto Sans Display;ExtraBold;Noto Sans Disp ExtBd;Regular;Noto Sans Display ExtraBold;NotoSansDisplay-ExtraBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;34
NotoSansDisplay-Medium.ttf;ttf;GOOG;Noto Sans Display;Medium;Noto Sans Disp Med;Regular;Noto Sans Display Medium;NotoSansDisplay-Medium;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;30
NotoSansDisplay-SemiBoldItalic.ttf;ttf;GOOG;Noto Sans Display;SemiBold Italic;Noto Sans Disp SemBd;Italic;Noto Sans Display SemiBold Italic;NotoSansDisplay-SemiBoldItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;53
NotoSansDisplay-BoldItalic.ttf;ttf;GOOG;Noto Sans Display;None;Noto Sans Disp;Bold Italic;Noto Sans Display Bold Italic;NotoSansDisplay-BoldItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;56
NotoSansDisplay-Thin.ttf;ttf;GOOG;Noto Sans Display;Thin;Noto Sans Disp Thin;Regular;Noto Sans Display Thin;NotoSansDisplay-Thin;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;25
NotoSansDisplay-MediumItalic.ttf;ttf;GOOG;Noto Sans Display;Medium Italic;Noto Sans Disp Med;Italic;Noto Sans Display Medium Italic;NotoSansDisplay-MediumItalic;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL ;None;None;FontSniffer;56
NotoSansDisplay-Regular.ttf;ttf;GOOG;Noto Sans Display;None;Noto Sans Disp;Regular;Noto Sans Display Regular;NotoSansDisplay-Regular;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;36
NotoSansDisplay-Bold.ttf;ttf;GOOG;Noto Sans Display;None;Noto Sans Disp;Bold;Noto Sans Display Bold;NotoSansDisplay-Bold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;36
NotoSansOriya-Regular.ttf;ttf;GOOG;None;None;Noto Sans Oriya;Regular;Noto Sans Oriya;NotoSansOriya;Version 1.01 uh;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansOriya-Bold.ttf;ttf;GOOG;None;None;Noto Sans Oriya;Bold;Noto Sans Oriya Bold;NotoSansOriya-Bold;Version 1.01 uh;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSerifArmenian-ExtraCondensed.ttf;ttf;GOOG;Noto Serif Armenian;ExtraCondensed;Noto Serif Armenian XCn;Regular;Noto Serif Armenian ExtraCondensed;NotoSerifArmenian-ExtraCondensed;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;3
NotoSerifArmenian-ExtraCondensedExtraBold.ttf;ttf;GOOG;Noto Serif Armenian;ExtraCondensed ExtraBold;Noto Serif Armenian XCn XBd;Regular;Noto Serif Armenian ExtraCondensed ExtraBold;NotoSerifArmenian-ExtraCondensedExtraBold;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSerifArmenian-ExtraCondensedBold.ttf;ttf;GOOG;Noto Serif Armenian;ExtraCondensed Bold;Noto Serif Armenian XCn;Bold;Noto Serif Armenian ExtraCondensed Bold;NotoSerifArmenian-ExtraCondensedBold;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSerifArmenian-ExtraCondensedLight.ttf;ttf;GOOG;Noto Serif Armenian;ExtraCondensed Light;Noto Serif Armenian XCn Lt;Regular;Noto Serif Armenian ExtraCondensed Light;NotoSerifArmenian-ExtraCondensedLight;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;1
NotoSerifArmenian-ExtraCondensedThin.ttf;ttf;GOOG;Noto Serif Armenian;ExtraCondensed Thin;Noto Serif Armenian XCn Th;Regular;Noto Serif Armenian ExtraCondensed Thin;NotoSerifArmenian-ExtraCondensedThin;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
